"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003143","embryonic heart tube morphogenesis","8/1780","65/17913",0.31669916637534,0.692313422751804,0.580273107458117,"ENG/MICAL2/SMAD3/MIB1/TMED2/MESP1/NOTO/PSEN1",8
"GO:0002702","positive regulation of production of molecular mediator of immune response","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"SEMA7A/GATA3/B2M/HLA-G/HLA-E/MAPK3/MAP3K7/HPX/MALT1/XBP1/DDX1",11
"GO:0044070","regulation of anion transport","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"RAB11B/AHCYL1/FGFR1/CA2/THBS1/GRM5/PSEN1/ATF4/ARL6IP5/ARL6IP1/RAB3GAP1",11
"GO:0046364","monosaccharide biosynthetic process","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"DDB1/GAPDH/G6PC3/CRTC2/MDH2/ENO1/ARPP19/ATF3/ATF4/PPP4R3B/SIRT1",11
"GO:0051261","protein depolymerization","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"TRIOBP/ADD1/LIMA1/TMOD3/MICAL2/CAPG/RDX/KIF2A/MTPN/VPS4B/SPAST",11
"GO:0051591","response to cAMP","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"RELA/EZR/CARM1/AQP1/PTK2B/AQP9/STAT1/KDM1A/CDO1/RAP1A/RAP1B",11
"GO:0051983","regulation of chromosome segregation","11/1780","93/17913",0.317635336431648,0.692731212442698,0.580623284291661,"CTCF/NUMA1/PUM1/RB1/DYNC1LI1/WAPL/CDC42/CSNK2A2/PUM2/CUL3/PSMG2",11
"GO:0000966","RNA 5'-end processing","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"SSB/USP14/RPP30",3
"GO:0003323","type B pancreatic cell development","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"GSK3A/SIDT2/PDPK1",3
"GO:0007289","spermatid nucleus differentiation","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"AGFG1/KDM3A/MFSD14A",3
"GO:0008356","asymmetric cell division","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"ACTR3/PAX6/ACTR2",3
"GO:0009081","branched-chain amino acid metabolic process","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"HIBADH/DLD/AUH",3
"GO:0009083","branched-chain amino acid catabolic process","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"HIBADH/DLD/AUH",3
"GO:0030220","platelet formation","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"ACTN1/PTPN11/CASP3",3
"GO:0032816","positive regulation of natural killer cell activation","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"AP1G1/LAMP1/HLA-E",3
"GO:0039529","RIG-I signaling pathway","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"PUM1/LSM14A/PUM2",3
"GO:0042474","middle ear morphogenesis","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"FGFR1/NOG/GSC",3
"GO:0051797","regulation of hair follicle development","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"NUMA1/SMAD4/TGFB2",3
"GO:0071636","positive regulation of transforming growth factor beta production","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"SMAD3/THBS1/CD46",3
"GO:0097503","sialylation","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"ST3GAL6/ST3GAL4/ST3GAL1",3
"GO:1902473","regulation of protein localization to synapse","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"DAG1/GPC4/RAP1A",3
"GO:1903204","negative regulation of oxidative stress-induced neuron death","3/1780","20/17913",0.319458673534662,0.692731212442698,0.580623284291661,"NONO/REST/ATF4",3
"GO:0072599","establishment of protein localization to endoplasmic reticulum","13/1780","112/17913",0.319906928572802,0.693437751028071,0.581215480437221,"SRPRA/SRP68/RPL6/SSR3/SEC63/SEC61A1/SEC62/TRAM1/TRAM2/CHMP4B/SRP9/SRP72/RAB3GAP1",13
"GO:1901880","negative regulation of protein depolymerization","7/1780","56/17913",0.32016536652661,0.693467164820926,0.581240134058574,"TRIOBP/ADD1/LIMA1/TMOD3/CAPG/RDX/MTPN",7
"GO:1903202","negative regulation of oxidative stress-induced cell death","7/1780","56/17913",0.32016536652661,0.693467164820926,0.581240134058574,"HSPB1/NONO/REST/PDE8A/NFE2L2/ATF4/SIRT1",7
"GO:0001501","skeletal system development","51/1780","479/17913",0.321030253758316,0.69480907806156,0.58236487921083,"TFAP2A/MED12/DLX5/ENG/SLC39A1/ANXA2/RELA/SNAI1/EIF4A3/WASF2/MEF2D/GLG1/TP53/CARM1/RHOA/LOX/HOXD10/PLS3/HEXB/FGFR1/P3H1/SOX4/SH3PXD2B/SFRP1/TIMP1/CCN2/NOG/MAPK3/SMAD3/VKORC1/TGFB2/MED1/MCPH1/TAPT1/BMPR1A/DYM/ZMPSTE24/USP1/RYK/PTPN11/MBTPS2/PSEN1/FBXW7/GSC/SHOX/LOXL2/SMAD2/IMPAD1/SBDS/BMPR2/SP3",51
"GO:0071900","regulation of protein serine/threonine kinase activity","51/1780","479/17913",0.321030253758316,0.69480907806156,0.58236487921083,"HSPB1/CNPPD1/NUP62/GBA/CDK7/PEA15/SHC1/MAPKAPK3/PPP2R1A/GSTP1/ILK/GPS1/EGFR/DAZAP2/SMPD1/RHOA/DUSP3/STK4/FGFR1/PTK2B/ACTB/SFRP1/ITGA1/MAPK3/GADD45A/THBS1/RB1/MAP3K7/STK3/TSG101/DNAJA1/LAMTOR3/CRK/ADAM17/RIPK2/MAP4K3/PDCD10/PTPN11/MAP3K2/PSEN1/IPO7/SYAP1/CCNC/HIPK3/HACD3/PIK3CB/GTF2H1/CASP3/PPP2CA/CRKL/SIRT1",51
"GO:0051781","positive regulation of cell division","10/1780","84/17913",0.322386289212642,0.697211127186102,0.584378193504557,"VEGFB/NUP62/RHOA/GKN1/YBX1/TGFB2/CDC42/PGF/CUL3/SPAST",10
"GO:0071621","granulocyte chemotaxis","10/1780","84/17913",0.322386289212642,0.697211127186102,0.584378193504557,"RAC1/CSF3R/GBF1/LGALS3/ITGA1/MAPK3/TGFB2/THBS1/CAMK1D/VAV3",10
"GO:0014911","positive regulation of smooth muscle cell migration","6/1780","47/17913",0.323067618779344,0.697619135633322,0.584720172038783,"BCL2/FOXO4/DOCK5/MDM2/CRK/P2RY6",6
"GO:0044764","multi-organism cellular process","6/1780","47/17913",0.323067618779344,0.697619135633322,0.584720172038783,"PUM1/SLC22A5/PPIA/LSM14A/PUM2/RIOK3",6
"GO:0051438","regulation of ubiquitin-protein transferase activity","6/1780","47/17913",0.323067618779344,0.697619135633322,0.584720172038783,"BMI1/FEM1B/RAB1A/PSEN1/FBXW7/UBE2L3",6
"GO:0120163","negative regulation of cold-induced thermogenesis","6/1780","47/17913",0.323067618779344,0.697619135633322,0.584720172038783,"NR1H2/IP6K1/RB1/LNPEP/ADAM17/ATF4",6
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"HLA-E/SNX4/ITGAM/DDX1",4
"GO:0003401","axis elongation","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"MED12/TRIM28/SFRP1/MED1",4
"GO:0006294","nucleotide-excision repair, preincision complex assembly","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"DDB1/CDK7/GTF2H1/DDB2",4
"GO:0033006","regulation of mast cell activation involved in immune response","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"UNC13D/PDPK1/SNX4/C12orf4",4
"GO:0043457","regulation of cellular respiration","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"SHMT2/NOA1/VCP/ISCU",4
"GO:0046627","negative regulation of insulin receptor signaling pathway","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"GSK3A/RELA/NCOA5/RPS6KB1",4
"GO:0070536","protein K63-linked deubiquitination","4/1780","29/17913",0.324611235783951,0.698194400264016,0.585202338906986,"SHMT2/VCP/USP16/USP33",4
"GO:0002707","negative regulation of lymphocyte mediated immunity","5/1780","38/17913",0.324906252318649,0.698194400264016,0.585202338906986,"HLA-G/HLA-E/PPP3CB/CRK/ARRB2",5
"GO:0007223","Wnt signaling pathway, calcium modulating pathway","5/1780","38/17913",0.324906252318649,0.698194400264016,0.585202338906986,"GNB1/TCF7L2/MAP3K7/PPP3CB/NLK",5
"GO:0038202","TORC1 signaling","5/1780","38/17913",0.324906252318649,0.698194400264016,0.585202338906986,"RRAGA/LARP1/RRAGC/SEH1L/DYRK3",5
"GO:0047496","vesicle transport along microtubule","5/1780","38/17913",0.324906252318649,0.698194400264016,0.585202338906986,"AP3D1/AP3M1/RAB1A/CLN3/KIF5B",5
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/1780","38/17913",0.324906252318649,0.698194400264016,0.585202338906986,"PEA15/ITPRIP/TMBIM1/TNFSF10/SERPINE1",5
"GO:0001823","mesonephros development","12/1780","103/17913",0.325059786987325,0.698194400264016,0.585202338906986,"SMAD4/BCL2/GATA3/SMAD6/ILK/FGFR1/SFRP1/NOG/SMAD3/GPC3/PGF/SMAD2",12
"GO:0071887","leukocyte apoptotic process","12/1780","103/17913",0.325059786987325,0.698194400264016,0.585202338906986,"DFFA/KDELR1/TRAF3IP2/TP53/LGALS3/HCAR2/EFNA1/ADAM17/PIK3CB/CASP3/CRKL/SIRT1",12
"GO:1902904","negative regulation of supramolecular fiber organization","14/1780","122/17913",0.326023966080513,0.699999902911307,0.586715648626597,"TRIOBP/SMAD4/ADD1/WASF2/PFN1/LIMA1/CLU/TMOD3/FHOD3/CAPG/RDX/TWF1/MTPN/DYRK1A",14
"GO:0090130","tissue migration","39/1780","363/17913",0.326745232676989,0.701178471682597,0.587703484108035,"HSPB1/SP1/BCAS3/CSNK2B/CORO1C/RAB25/ARF6/ADIPOR1/JUP/GATA3/SCARB1/RHOA/GRN/RAB13/PFN1/PLK2/FGFR1/PTK2B/MAPRE2/FAT2/TGFB2/THBS1/EFNA1/DOCK5/CAPN7/EMP2/NUS1/STRAP/ADAM17/EVL/PDCD10/ATP5F1B/PTPN11/NFE2L2/FBXW7/LOXL2/PDPK1/SIRT1/BMPR2",39
"GO:0045927","positive regulation of growth","29/1780","266/17913",0.326820474089346,0.701178471682597,0.587703484108035,"EIF4G1/GDI1/YBX3/SEMA7A/OSBP/BCL2/EZR/ILK/EGFR/SLC9A1/RHOA/HSF1/FN1/FGFR1/PTK2B/SH3PXD2B/SFRP1/SHTN1/TGFB2/BMPR1A/CDC42/ADAM17/MTPN/RNF157/MTM1/EIF4G2/INO80/PRKDC/BMPR2",29
"GO:0031016","pancreas development","9/1780","75/17913",0.327194060542232,0.701448583993642,0.587929882881974,"GSK3A/SIDT2/TCF7L2/SOX4/PAX6/NR5A2/SMAD2/PDPK1/XBP1",9
"GO:0031100","animal organ regeneration","9/1780","75/17913",0.327194060542232,0.701448583993642,0.587929882881974,"CSNK2B/GSTP1/EGFR/MED1/PGF/APOA2/RAP1A/CSNK2A2/CAD",9
"GO:0044242","cellular lipid catabolic process","21/1780","189/17913",0.32766642032385,0.702195461488569,0.588555889702915,"PRDX6/GBA/PNPLA2/ECH1/SMPD4/SCARB1/SMPD1/GM2A/HEXB/GDPD3/MGLL/ACBD5/GDE1/NEU2/APOA2/SMPD2/ABHD5/ASAH1/HADHA/ACER3/PNPLA8",21
"GO:0001822","kidney development","30/1780","276/17913",0.329234337668388,0.703795810394422,0.589897246669425,"TFAP2A/BAG6/APH1A/SMAD4/BCL2/GATA3/SMAD6/ILK/OVOL1/GLIS2/FGFR1/SOX4/GCNT1/STAT1/SFRP1/CA2/NOG/SMAD3/TGFB2/FSTL3/NUP107/GPC3/NUP160/SEC61A1/C1GALT1/PGF/IFT27/ZMPSTE24/TMED10/SMAD2",30
"GO:0015748","organophosphate ester transport","11/1780","94/17913",0.330384515863268,0.703795810394422,0.589897246669425,"MFSD2A/G6PC3/SCARB1/OSBPL2/PITPNB/APOA2/PLEKHA3/PITPNA/TMEM30A/PITPNM2/CERT1",11
"GO:0022600","digestive system process","11/1780","94/17913",0.330384515863268,0.703795810394422,0.589897246669425,"EZR/SCARB1/SLC22A5/COPA/AQP1/LIMA1/SLC2A5/UGCG/STRAP/IREB2/APOA2",11
"GO:0043255","regulation of carbohydrate biosynthetic process","11/1780","94/17913",0.330384515863268,0.703795810394422,0.589897246669425,"GSK3A/DDB1/PPP1CA/AP2A1/PTK2B/ARPP19/P2RY6/CLTC/PPP1CB/PPP4R3B/SIRT1",11
"GO:0048640","negative regulation of developmental growth","11/1780","94/17913",0.330384515863268,0.703795810394422,0.589897246669425,"GSK3A/DRAXIN/PLAC8/STK4/MAG/SFRP1/NOG/STK3/SPART/MYOZ1/RYK",11
"GO:0048709","oligodendrocyte differentiation","11/1780","94/17913",0.330384515863268,0.703795810394422,0.589897246669425,"MED12/GSTP1/NCSTN/EIF2B1/DAG1/CLU/MAG/CD9/HDAC2/PAX6/HDAC1",11
"GO:0090501","RNA phosphodiester bond hydrolysis","15/1780","132/17913",0.331463345955104,0.703795810394422,0.589897246669425,"DCPS/ISG20L2/EXOSC10/RNASET2/DCP2/CNOT6L/CNOT1/CNOT2/CPSF2/CNOT8/CNOT7/XRN2/RPP30/REXO2/CPSF6",15
"GO:0006639","acylglycerol metabolic process","13/1780","113/17913",0.331527042753951,0.703795810394422,0.589897246669425,"NR1H2/PLAAT3/CTDNEP1/PNPLA2/SCARB1/MGLL/APOA2/ABHD5/TBL1XR1/PTPN11/FBXW7/SEL1L/SIRT1",13
"GO:0032409","regulation of transporter activity","28/1780","257/17913",0.331944622237311,0.703795810394422,0.589897246669425,"DAPK1/CAPN1/ACTN4/BCL2/AHCYL1/VAMP2/CHP1/SLC9A1/PPIF/WWP2/PTK2B/ACTB/RRAD/REM2/COX17/GRM5/GLRX/PM20D1/KLHL24/APOA2/NEDD4/P2RY6/SUMO1/NDFIP1/ATP1B3/YWHAE/UBQLN1/KIF5B",28
"GO:0000271","polysaccharide biosynthetic process","8/1780","66/17913",0.33201470775334,0.703795810394422,0.589897246669425,"GSK3A/PPP1CA/AP2A1/GYS1/CSGALNACT2/CLTC/PPP1CB/PGM2",8
"GO:0045185","maintenance of protein location","10/1780","85/17913",0.335888666003752,0.703795810394422,0.589897246669425,"JUP/EZR/DAG1/FLNA/LTBP1/FLNB/TWF1/MORC3/ANKRD13C/NFKBIA",10
"GO:0046427","positive regulation of JAK-STAT cascade","10/1780","85/17913",0.335888666003752,0.703795810394422,0.589897246669425,"ADIPOR1/TNFRSF1A/HSF1/PTK2B/IL6ST/PARP9/PRLR/HDAC2/HPX/TSLP",10
"GO:0106027","neuron projection organization","10/1780","85/17913",0.335888666003752,0.703795810394422,0.589897246669425,"DCTN1/CAPRIN1/EFNA1/SIPA1L1/CDC42/UBE3A/VPS35/PSEN1/ACTR2/WASL",10
"GO:0001836","release of cytochrome c from mitochondria","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"BCL2/TP53/PPIF/PLAUR/CLU/TNFSF10/ARRB2",7
"GO:0010665","regulation of cardiac muscle cell apoptotic process","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"PPP1R10/ILK/TP53/HSF1/NFE2L2/PDPK1/AMBRA1",7
"GO:0032507","maintenance of protein location in cell","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"JUP/EZR/DAG1/FLNB/TWF1/MORC3/ANKRD13C",7
"GO:0035418","protein localization to synapse","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"HSPB1/CLSTN1/DAG1/GPC4/RAP1A/VPS35/KIF5B",7
"GO:0044786","cell cycle DNA replication","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"UPF1/FGFR1/SENP2/ZMPSTE24/INO80/FBXW7/SMC3",7
"GO:0045604","regulation of epidermal cell differentiation","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"SGPP1/NUMA1/SULT2B1/ZFP36/MED1/NCOA3/PRKCH",7
"GO:1900408","negative regulation of cellular response to oxidative stress","7/1780","57/17913",0.336767291013991,0.703795810394422,0.589897246669425,"HSPB1/NONO/REST/PDE8A/NFE2L2/ATF4/SIRT1",7
"GO:0002093","auditory receptor cell morphogenesis","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"TRIOBP/SEC24B",2
"GO:0003207","cardiac chamber formation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SOX4/MESP1",2
"GO:0006553","lysine metabolic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"PIPOX/DLD",2
"GO:0006554","lysine catabolic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"PIPOX/DLD",2
"GO:0006662","glycerol ether metabolic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"PLAAT3/TXN2",2
"GO:0006744","ubiquinone biosynthetic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"UBIAD1/COQ9",2
"GO:0006983","ER overload response","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"TP53/PPP1R15B",2
"GO:0010452","histone H3-K36 methylation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"BRD4/SETD3",2
"GO:0010752","regulation of cGMP-mediated signaling","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"PTK2B/THBS1",2
"GO:0010889","regulation of sequestering of triglyceride","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"PNPLA2/ABHD5",2
"GO:0014029","neural crest formation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SFRP1/GSC",2
"GO:0018158","protein oxidation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"APOA2/LOXL2",2
"GO:0018216","peptidyl-arginine methylation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"CARM1/PRDM4",2
"GO:0019374","galactolipid metabolic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"B4GALT3/CLN3",2
"GO:0021520","spinal cord motor neuron cell fate specification","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"HOXD10/PAX6",2
"GO:0030157","pancreatic juice secretion","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"COPA/AQP1",2
"GO:0032230","positive regulation of synaptic transmission, GABAergic","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"CA2/KIF5B",2
"GO:0040034","regulation of development, heterochronic","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SERPINE2/PAX6",2
"GO:0042340","keratan sulfate catabolic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"HEXB/GNS",2
"GO:0043476","pigment accumulation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"AP1G1/AP3D1",2
"GO:0043482","cellular pigment accumulation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"AP1G1/AP3D1",2
"GO:0043922","negative regulation by host of viral transcription","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"REST/HDAC1",2
"GO:0044793","negative regulation by host of viral process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"EIF2AK4/VAPA",2
"GO:0045078","positive regulation of interferon-gamma biosynthetic process","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"EBI3/TLR3",2
"GO:0045472","response to ether","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"LARP1/MDM2",2
"GO:0045760","positive regulation of action potential","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"GBA/SLC9A1",2
"GO:0051095","regulation of helicase activity","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"TP53/SIRT1",2
"GO:0051299","centrosome separation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"NUP62/NSFL1C",2
"GO:0051549","positive regulation of keratinocyte migration","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"ARF6/MAPRE2",2
"GO:0051608","histamine transport","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SNAP23/SNX4",2
"GO:0051798","positive regulation of hair follicle development","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"NUMA1/TGFB2",2
"GO:0060442","branching involved in prostate gland morphogenesis","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SFRP1/FEM1B",2
"GO:0060670","branching involved in labyrinthine layer morphogenesis","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SPINT1/GRB2",2
"GO:0060707","trophoblast giant cell differentiation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SNAI1/SENP2",2
"GO:0060788","ectodermal placode formation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"HDAC2/HDAC1",2
"GO:0060900","embryonic camera-type eye formation","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"TFAP2A/ARID1A",2
"GO:0061450","trophoblast cell migration","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"TIMP1/ARHGDIB",2
"GO:0070202","regulation of establishment of protein localization to chromosome","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"CCT6A/CCT8",2
"GO:0071257","cellular response to electrical stimulus","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"SLC9A1/REST",2
"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","2/1780","12/17913",0.338105296624863,0.703795810394422,0.589897246669425,"FNTA/CRKL",2
